ano,sem,codclg,codcur,codhab,staalu,codund,sglund,nomcur,nomhab,matr
2015,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,324
2015,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,15
2015,1,7,Sem cadastro,Sem cadastro,M,7,EE,,,3
2015,2,7,7010,Sem cadastro,A,7,EE,Enfermagem,,1
2015,2,7,7011,300,T,7,EE,Enfermagem,Licenciatura em Enfermagem,3
2015,2,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,5
2015,2,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,4
2015,2,7,7012,100,R,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2015,2,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,32
2015,2,7,7012,Sem cadastro,A,7,EE,Enfermagem,,4
2015,2,7,7012,Sem cadastro,M,7,EE,Enfermagem,,310
2015,2,7,7012,Sem cadastro,T,7,EE,Enfermagem,,17
2016,1,7,7010,800,A,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2016,1,7,7011,300,T,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2016,1,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,18
2016,1,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,30
2016,1,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,45
2016,1,7,7012,Sem cadastro,A,7,EE,Enfermagem,,4
2016,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,319
2016,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,11
2016,1,7,Sem cadastro,Sem cadastro,M,7,EE,,,3
2016,2,7,7010,800,A,7,EE,Enfermagem,Licenciatura em Enfermagem,3
2016,2,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,10
2016,2,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,9
2016,2,7,7012,100,R,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2016,2,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,39
2016,2,7,7012,Sem cadastro,A,7,EE,Enfermagem,,5
2016,2,7,7012,Sem cadastro,M,7,EE,Enfermagem,,310
2016,2,7,7012,Sem cadastro,T,7,EE,Enfermagem,,13
2016,2,7,Sem cadastro,Sem cadastro,M,7,EE,,,1
2017,1,7,7010,800,A,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2017,1,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,17
2017,1,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,32
2017,1,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,36
2017,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,330
2017,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,11
2017,1,7,Sem cadastro,Sem cadastro,M,7,EE,,,3
2017,2,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,5
2017,2,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,9
2017,2,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,36
2017,2,7,7012,Sem cadastro,A,7,EE,Enfermagem,,2
2017,2,7,7012,Sem cadastro,M,7,EE,Enfermagem,,317
2017,2,7,7012,Sem cadastro,T,7,EE,Enfermagem,,10
2018,1,7,7010,800,A,7,EE,Enfermagem,Licenciatura em Enfermagem,2
2018,1,7,7011,300,A,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2018,1,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,16
2018,1,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,32
2018,1,7,7012,100,R,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2018,1,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,34
2018,1,7,7012,Sem cadastro,A,7,EE,Enfermagem,,1
2018,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,326
2018,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,15
2018,2,7,7010,Sem cadastro,A,7,EE,Enfermagem,,1
2018,2,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,4
2018,2,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,12
2018,2,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,34
2018,2,7,7012,Sem cadastro,A,7,EE,Enfermagem,,3
2018,2,7,7012,Sem cadastro,M,7,EE,Enfermagem,,317
2018,2,7,7012,Sem cadastro,T,7,EE,Enfermagem,,14
2018,2,7,Sem cadastro,Sem cadastro,M,7,EE,,,1
2019,1,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,18
2019,1,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,44
2019,1,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,43
2019,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,322
2019,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,12
2019,2,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,6
2019,2,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,24
2019,2,7,7012,100,R,7,EE,Enfermagem,Licenciatura em Enfermagem,2
2019,2,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,47
2019,2,7,7012,Sem cadastro,A,7,EE,Enfermagem,,1
2019,2,7,7012,Sem cadastro,M,7,EE,Enfermagem,,317
2019,2,7,7012,Sem cadastro,T,7,EE,Enfermagem,,11
2019,2,7,Sem cadastro,Sem cadastro,M,7,EE,,,3
2020,1,7,7012,100,A,7,EE,Enfermagem,Licenciatura em Enfermagem,17
2020,1,7,7012,100,M,7,EE,Enfermagem,Licenciatura em Enfermagem,58
2020,1,7,7012,100,R,7,EE,Enfermagem,Licenciatura em Enfermagem,1
2020,1,7,7012,100,T,7,EE,Enfermagem,Licenciatura em Enfermagem,66
2020,1,7,7012,Sem cadastro,A,7,EE,Enfermagem,,3
2020,1,7,7012,Sem cadastro,M,7,EE,Enfermagem,,317
2020,1,7,7012,Sem cadastro,T,7,EE,Enfermagem,,11
2012,1,8,8010,103,A,8,FFLCH,Filosofia,Bacharelado em Filosofia,8
2012,1,8,8010,103,M,8,FFLCH,Filosofia,Bacharelado em Filosofia,374
2012,1,8,8010,103,R,8,FFLCH,Filosofia,Bacharelado em Filosofia,3
2012,1,8,8010,103,S,8,FFLCH,Filosofia,Bacharelado em Filosofia,1
2012,1,8,8010,103,T,8,FFLCH,Filosofia,Bacharelado em Filosofia,39
2012,1,8,8010,104,A,8,FFLCH,Filosofia,Bacharelado em Filosofia,6
2012,1,8,8010,104,M,8,FFLCH,Filosofia,Bacharelado em Filosofia,396
2012,1,8,8010,104,R,8,FFLCH,Filosofia,Bacharelado em Filosofia,2
2012,1,8,8010,104,T,8,FFLCH,Filosofia,Bacharelado em Filosofia,44
2012,1,8,8010,200,A,8,FFLCH,Filosofia,Licenciatura em Filosofia,12
2012,1,8,8010,200,M,8,FFLCH,Filosofia,Licenciatura em Filosofia,52
2012,1,8,8010,200,R,8,FFLCH,Filosofia,Licenciatura em Filosofia,9
2012,1,8,8010,200,T,8,FFLCH,Filosofia,Licenciatura em Filosofia,23
2012,1,8,8021,101,A,8,FFLCH,Geografia,Bacharelado em Geografia,22
2012,1,8,8021,101,M,8,FFLCH,Geografia,Bacharelado em Geografia,450
2012,1,8,8021,101,R,8,FFLCH,Geografia,Bacharelado em Geografia,2
2012,1,8,8021,101,T,8,FFLCH,Geografia,Bacharelado em Geografia,23
2012,1,8,8021,104,A,8,FFLCH,Geografia,Bacharelado em Geografia,28
2012,1,8,8021,104,M,8,FFLCH,Geografia,Bacharelado em Geografia,587
2012,1,8,8021,104,R,8,FFLCH,Geografia,Bacharelado em Geografia,5
2012,1,8,8021,104,T,8,FFLCH,Geografia,Bacharelado em Geografia,31
2012,1,8,8021,200,A,8,FFLCH,Geografia,Licenciatura em Geografia,26
2012,1,8,8021,200,M,8,FFLCH,Geografia,Licenciatura em Geografia,44
2012,1,8,8021,200,R,8,FFLCH,Geografia,Licenciatura em Geografia,11
2012,1,8,8021,200,T,8,FFLCH,Geografia,Licenciatura em Geografia,12
2012,1,8,8030,103,A,8,FFLCH,História,Bacharelado em História,11
2012,1,8,8030,103,M,8,FFLCH,História,Bacharelado em História,551
2012,1,8,8030,103,R,8,FFLCH,História,Bacharelado em História,2
2012,1,8,8030,103,T,8,FFLCH,História,Bacharelado em História,37
2012,1,8,8030,104,A,8,FFLCH,História,Bacharelado em História,10
2012,1,8,8030,104,M,8,FFLCH,História,Bacharelado em História,702
2012,1,8,8030,104,R,8,FFLCH,História,Bacharelado em História,1
2012,1,8,8030,104,T,8,FFLCH,História,Bacharelado em História,64
2012,1,8,8030,200,A,8,FFLCH,História,Licenciatura em História,57
2012,1,8,8030,200,M,8,FFLCH,História,Licenciatura em História,89
2012,1,8,8030,200,R,8,FFLCH,História,Licenciatura em História,5
2012,1,8,8030,200,T,8,FFLCH,História,Licenciatura em História,29
2012,1,8,8040,103,A,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,9
2012,1,8,8040,103,M,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,458
2012,1,8,8040,103,R,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,1
2012,1,8,8040,103,S,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,2
2012,1,8,8040,103,T,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,34
2012,1,8,8040,104,A,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,14
2012,1,8,8040,104,M,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,473
2012,1,8,8040,104,R,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,3
2012,1,8,8040,104,T,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,66
2012,1,8,8040,200,A,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,43
2012,1,8,8040,200,M,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,104
2012,1,8,8040,200,R,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,12
2012,1,8,8040,200,T,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,58
2012,1,8,8050,1004,S,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,1
2012,1,8,8050,1600,A,8,FFLCH,Letras,Licenciatura em Letras,2
2012,1,8,8050,1600,R,8,FFLCH,Letras,Licenciatura em Letras,1
2012,1,8,8050,1804,A,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,1,8,8050,404,R,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,1
2012,1,8,8050,602,A,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,1
2012,1,8,8051,1002,A,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,1
2012,1,8,8051,1002,M,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,94
2012,1,8,8051,1002,T,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,6
2012,1,8,8051,102,M,8,FFLCH,Letras,Letras - Ciclo Básico,415
2012,1,8,8051,104,M,8,FFLCH,Letras,Letras - Ciclo Básico,425
2012,1,8,8051,1102,A,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,1
2012,1,8,8051,1102,M,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,60
2012,1,8,8051,1102,T,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,4
2012,1,8,8051,1202,A,8,FFLCH,Letras,Bacharelado - Habilitação: Armênio,1
2012,1,8,8051,1202,M,8,FFLCH,Letras,Bacharelado - Habilitação: Armênio,4
2012,1,8,8051,1202,T,8,FFLCH,Letras,Bacharelado - Habilitação: Armênio,1
2012,1,8,8051,1302,A,8,FFLCH,Letras,Bacharelado - Habilitação: Chinês,1
2012,1,8,8051,1302,M,8,FFLCH,Letras,Bacharelado - Habilitação: Chinês,57
2012,1,8,8051,1302,T,8,FFLCH,Letras,Bacharelado - Habilitação: Chinês,3
2012,1,8,8051,1404,A,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,1
2012,1,8,8051,1404,M,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,30
2012,1,8,8051,1404,R,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,1
2012,1,8,8051,1404,T,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,2
2012,1,8,8051,1502,A,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,1
2012,1,8,8051,1502,M,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,95
2012,1,8,8051,1502,T,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,5
2012,1,8,8051,1504,A,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,3
2012,1,8,8051,1504,M,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,73
2012,1,8,8051,1504,R,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,1
2012,1,8,8051,1504,T,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,6
2012,1,8,8051,1600,A,8,FFLCH,Letras,Licenciatura em Letras,160
2012,1,8,8051,1600,M,8,FFLCH,Letras,Licenciatura em Letras,323
2012,1,8,8051,1600,R,8,FFLCH,Letras,Licenciatura em Letras,24
2012,1,8,8051,1600,T,8,FFLCH,Letras,Licenciatura em Letras,71
2012,1,8,8051,1602,A,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,1,8,8051,1602,M,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,134
2012,1,8,8051,1602,R,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,1,8,8051,1602,T,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,10
2012,1,8,8051,1604,M,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,132
2012,1,8,8051,1604,R,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,1,8,8051,1604,T,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,12
2012,1,8,8051,1610,A,8,FFLCH,Letras,Licenciatura em Letras,5
2012,1,8,8051,1610,M,8,FFLCH,Letras,Licenciatura em Letras,14
2012,1,8,8051,1610,R,8,FFLCH,Letras,Licenciatura em Letras,2
2012,1,8,8051,1610,T,8,FFLCH,Letras,Licenciatura em Letras,2
2012,1,8,8051,202,A,8,FFLCH,Letras,Bacharelado - Habilitação: Português,5
2012,1,8,8051,202,M,8,FFLCH,Letras,Bacharelado - Habilitação: Português,202
2012,1,8,8051,202,R,8,FFLCH,Letras,Bacharelado - Habilitação: Português,3
2012,1,8,8051,202,T,8,FFLCH,Letras,Bacharelado - Habilitação: Português,18
2012,1,8,8051,204,A,8,FFLCH,Letras,Bacharelado - Habilitação: Português,8
2012,1,8,8051,204,M,8,FFLCH,Letras,Bacharelado - Habilitação: Português,241
2012,1,8,8051,204,R,8,FFLCH,Letras,Bacharelado - Habilitação: Português,2
2012,1,8,8051,204,T,8,FFLCH,Letras,Bacharelado - Habilitação: Português,20
2012,1,8,8051,302,A,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,2
2012,1,8,8051,302,M,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,60
2012,1,8,8051,302,T,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,6
2012,1,8,8051,304,A,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,1
2012,1,8,8051,304,M,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,58
2012,1,8,8051,304,T,8,FFLCH,Letras,Bacharelado - Habilitação: Latim,8
2012,1,8,8051,402,M,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,57
2012,1,8,8051,402,T,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,5
2012,1,8,8051,404,A,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,1
2012,1,8,8051,404,M,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,54
2012,1,8,8051,404,R,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,1
2012,1,8,8051,404,T,8,FFLCH,Letras,Bacharelado - Habilitação: Grego,6
2012,1,8,8051,502,A,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,2
2012,1,8,8051,502,M,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,168
2012,1,8,8051,502,T,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,13
2012,1,8,8051,504,A,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,6
2012,1,8,8051,504,M,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,176
2012,1,8,8051,504,T,8,FFLCH,Letras,Bacharelado - Habilitação: Alemão,18
2012,1,8,8051,602,A,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,1
2012,1,8,8051,602,M,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,224
2012,1,8,8051,602,T,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,12
2012,1,8,8051,604,A,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,7
2012,1,8,8051,604,M,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,228
2012,1,8,8051,604,T,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,12
2012,1,8,8051,702,A,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,2
2012,1,8,8051,702,M,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,174
2012,1,8,8051,702,T,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,13
2012,1,8,8051,704,A,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,4
2012,1,8,8051,704,M,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,183
2012,1,8,8051,704,T,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,18
2012,1,8,8051,802,A,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,1
2012,1,8,8051,802,M,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,248
2012,1,8,8051,802,R,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,1
2012,1,8,8051,802,T,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,11
2012,1,8,8051,804,A,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,3
2012,1,8,8051,804,M,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,239
2012,1,8,8051,804,S,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,1
2012,1,8,8051,804,T,8,FFLCH,Letras,Bacharelado - Habilitação: Inglês,23
2012,1,8,8051,902,A,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,1
2012,1,8,8051,902,M,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,139
2012,1,8,8051,902,T,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,15
2012,1,8,8051,904,A,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,1
2012,1,8,8051,904,M,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,159
2012,1,8,8051,904,T,8,FFLCH,Letras,Bacharelado - Habilitação: Italiano,14
2012,1,8,Sem cadastro,Sem cadastro,M,8,FFLCH,,,114
2012,2,8,8010,103,A,8,FFLCH,Filosofia,Bacharelado em Filosofia,14
2012,2,8,8010,103,M,8,FFLCH,Filosofia,Bacharelado em Filosofia,337
2012,2,8,8010,103,R,8,FFLCH,Filosofia,Bacharelado em Filosofia,5
2012,2,8,8010,103,S,8,FFLCH,Filosofia,Bacharelado em Filosofia,1
2012,2,8,8010,103,T,8,FFLCH,Filosofia,Bacharelado em Filosofia,37
2012,2,8,8010,104,A,8,FFLCH,Filosofia,Bacharelado em Filosofia,13
2012,2,8,8010,104,M,8,FFLCH,Filosofia,Bacharelado em Filosofia,352
2012,2,8,8010,104,T,8,FFLCH,Filosofia,Bacharelado em Filosofia,45
2012,2,8,8010,200,A,8,FFLCH,Filosofia,Licenciatura em Filosofia,9
2012,2,8,8010,200,M,8,FFLCH,Filosofia,Licenciatura em Filosofia,46
2012,2,8,8010,200,R,8,FFLCH,Filosofia,Licenciatura em Filosofia,5
2012,2,8,8010,200,T,8,FFLCH,Filosofia,Licenciatura em Filosofia,20
2012,2,8,8021,101,A,8,FFLCH,Geografia,Bacharelado em Geografia,19
2012,2,8,8021,101,M,8,FFLCH,Geografia,Bacharelado em Geografia,407
2012,2,8,8021,101,R,8,FFLCH,Geografia,Bacharelado em Geografia,6
2012,2,8,8021,101,T,8,FFLCH,Geografia,Bacharelado em Geografia,28
2012,2,8,8021,104,A,8,FFLCH,Geografia,Bacharelado em Geografia,39
2012,2,8,8021,104,M,8,FFLCH,Geografia,Bacharelado em Geografia,543
2012,2,8,8021,104,R,8,FFLCH,Geografia,Bacharelado em Geografia,7
2012,2,8,8021,104,T,8,FFLCH,Geografia,Bacharelado em Geografia,43
2012,2,8,8021,200,A,8,FFLCH,Geografia,Licenciatura em Geografia,18
2012,2,8,8021,200,M,8,FFLCH,Geografia,Licenciatura em Geografia,38
2012,2,8,8021,200,R,8,FFLCH,Geografia,Licenciatura em Geografia,6
2012,2,8,8021,200,T,8,FFLCH,Geografia,Licenciatura em Geografia,10
2012,2,8,8030,103,A,8,FFLCH,História,Bacharelado em História,13
2012,2,8,8030,103,M,8,FFLCH,História,Bacharelado em História,518
2012,2,8,8030,103,R,8,FFLCH,História,Bacharelado em História,1
2012,2,8,8030,103,T,8,FFLCH,História,Bacharelado em História,35
2012,2,8,8030,104,A,8,FFLCH,História,Bacharelado em História,19
2012,2,8,8030,104,M,8,FFLCH,História,Bacharelado em História,643
2012,2,8,8030,104,R,8,FFLCH,História,Bacharelado em História,5
2012,2,8,8030,104,T,8,FFLCH,História,Bacharelado em História,65
2012,2,8,8030,200,A,8,FFLCH,História,Licenciatura em História,43
2012,2,8,8030,200,M,8,FFLCH,História,Licenciatura em História,63
2012,2,8,8030,200,R,8,FFLCH,História,Licenciatura em História,6
2012,2,8,8030,200,T,8,FFLCH,História,Licenciatura em História,26
2012,2,8,8040,103,A,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,12
2012,2,8,8040,103,M,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,414
2012,2,8,8040,103,S,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,2
2012,2,8,8040,103,T,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,39
2012,2,8,8040,104,A,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,15
2012,2,8,8040,104,M,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,412
2012,2,8,8040,104,R,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,1
2012,2,8,8040,104,T,8,FFLCH,Ciências Sociais,Bacharelado em Ciências Sociais,77
2012,2,8,8040,200,A,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,31
2012,2,8,8040,200,M,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,80
2012,2,8,8040,200,R,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,14
2012,2,8,8040,200,T,8,FFLCH,Ciências Sociais,Licenciatura em Ciências Sociais,54
2012,2,8,8050,1004,S,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,1
2012,2,8,8050,102,A,8,FFLCH,Letras,Bacharelado - Habilitação: Português,1
2012,2,8,8050,1600,A,8,FFLCH,Letras,Licenciatura em Letras,2
2012,2,8,8050,1600,R,8,FFLCH,Letras,Licenciatura em Letras,1
2012,2,8,8050,1804,A,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,2,8,8050,502,A,8,FFLCH,Letras,Bacharelado - Habilitação: Espanhol,1
2012,2,8,8050,602,A,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,2
2012,2,8,8050,604,A,8,FFLCH,Letras,Bacharelado - Habilitação: Francês,1
2012,2,8,8051,1002,M,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,86
2012,2,8,8051,1002,R,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,1
2012,2,8,8051,1002,T,8,FFLCH,Letras,Bacharelado - Habilitação: Russo,4
2012,2,8,8051,102,A,8,FFLCH,Letras,Letras - Ciclo Básico,9
2012,2,8,8051,102,M,8,FFLCH,Letras,Letras - Ciclo Básico,286
2012,2,8,8051,104,A,8,FFLCH,Letras,Letras - Ciclo Básico,12
2012,2,8,8051,104,M,8,FFLCH,Letras,Letras - Ciclo Básico,339
2012,2,8,8051,1102,A,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,1
2012,2,8,8051,1102,M,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,55
2012,2,8,8051,1102,R,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,1
2012,2,8,8051,1102,T,8,FFLCH,Letras,Bacharelado - Habilitação: Árabe,2
2012,2,8,8051,1202,A,8,FFLCH,Letras,Bacharelado - Habilitação: Armênio,1
2012,2,8,8051,1202,M,8,FFLCH,Letras,Bacharelado - Habilitação: Armênio,4
2012,2,8,8051,1302,M,8,FFLCH,Letras,Bacharelado - Habilitação: Chinês,57
2012,2,8,8051,1302,T,8,FFLCH,Letras,Bacharelado - Habilitação: Chinês,3
2012,2,8,8051,1404,M,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,26
2012,2,8,8051,1404,R,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,1
2012,2,8,8051,1404,T,8,FFLCH,Letras,Bacharelado - Habilitação: Hebraico,4
2012,2,8,8051,1502,A,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,1
2012,2,8,8051,1502,M,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,88
2012,2,8,8051,1502,T,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,5
2012,2,8,8051,1504,M,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,69
2012,2,8,8051,1504,T,8,FFLCH,Letras,Bacharelado - Habilitação: Japonês,8
2012,2,8,8051,1600,A,8,FFLCH,Letras,Licenciatura em Letras,163
2012,2,8,8051,1600,M,8,FFLCH,Letras,Licenciatura em Letras,395
2012,2,8,8051,1600,R,8,FFLCH,Letras,Licenciatura em Letras,38
2012,2,8,8051,1600,T,8,FFLCH,Letras,Licenciatura em Letras,73
2012,2,8,8051,1602,M,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,122
2012,2,8,8051,1602,R,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,2
2012,2,8,8051,1602,T,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,9
2012,2,8,8051,1604,A,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,3
2012,2,8,8051,1604,M,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,119
2012,2,8,8051,1604,R,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,1
2012,2,8,8051,1604,T,8,FFLCH,Letras,Bacharelado - Habilitação: Linguística,13
2012,2,8,8051,1610,A,8,FFLCH,Letras,Licenciatura em Letras,2
2012,2,8,8051,1610,M,8,FFLCH,Letras,Licenciatura em Letras,19
2012,2,8,8051,1610,R,8,FFLCH,Letras,Licenciatura em Letras,6
2012,2,8,8051,1610,T,8,FFLCH,Letras,Licenciatura em Letras,1
2012,2,8,8051,202,A,8,FFLCH,Letras,Bacharelado - Habilitação: Português,4
2012,2,8,8051,202,M,8,FFLCH,Letras,Bacharelado - Habilitação: Português,201
2012,2,8,8051,202,R,8,FFLCH,Letras,Bacharelado - Habilitação: Português,1
2012,2,8,8051,202,T,8,FFLCH,Letras,Bacharelado - Habilitação: Português,23
